X1	X2	Colors
76	2.08340681710989	0.170852575451136	red
77	9.4667665682541	-1.05023466143757	red
78	11.9310214439274	-1.49122678674757	red
79	0.663651740407627	-1.12583753559738	red
80	10.3678646838679	-1.68529039155692	red
81	12.17791958442	-1.53348677698523	red
82	1.18865694721555	-1.6759599391371	red
83	9.61792993832677	-1.63590270001441	red
84	6.99736275194139	-1.95977077540010	red
85	3.62564227172671	0.224400690756738	green
86	9.57560355254444	-1.00228518154472	red
87	1.1915295278038	-0.106985853984952	red
88	7.37654769056535	-0.139902274124324	red
89	8.94232843482809	-0.450096626766026	red
90	2.78313906079779	1.53902899287641	green
91	11.6807231774778	-0.295404489152133	green
92	8.37056952629323	0.628781352192163	red
93	8.66307754016524	-1.16648912150413	red
94	0.379540553227803	0.976886264048517	green
95	1.35437778524381	1.03781330492347	green
96	2.63387702326591	0.205130498856306	red
97	2.30548062513103	-1.68975808750838	red
98	9.15172484247518	-1.38515370059758	red
99	11.9244243121654	1.07249923236668	green
100	10.3899292558980	0.0715636070817709	green
101	4.04570554252453	0.431412895210087	green
102	5.77845555756901	1.64997671265155	green
103	0.710279394293483	-0.238715010695159	red
104	3.42025578059042	-1.22084939200431	red
105	3.59924797200873	-1.62567188963294	red
106	1.49608685918390	0.641284900717437	red
107	6.43320267821887	0.479305475018919	green
108	9.13249233116251	0.635630413889885	green
109	6.3421581216037	1.99588936008513	green
110	1.29828747611853	1.02332821022719	green
111	7.72093211377884	-1.01999063231051	red
112	5.89758153738121	-0.84422592818737	red
113	1.55667194812695	-1.79063882399350	red
114	2.53296484969650	1.99639866314828	green
115	10.7252280789852	0.0975656490772963	green
116	8.00778251034412	-0.482860965654254	red
117	7.43950034364724	-1.13298472389579	red
118	10.6849401361619	1.14573547430336	green
119	8.23868772498666	0.0536537785083055	red
120	7.74855593658719	-1.02489652764052	red
121	11.6849005950414	1.68733941949904	green
122	4.78209495960912	1.47675073985010	green
123	9.65759751663336	-0.252739418298006	red
124	2.34652256699884	-0.479958139359951	red
125	0.670924341838015	0.796552455984056	green
126	4.64979737392893	0.839141445234418	green
127	4.81167791480274	-1.32597502227873	red
128	6.64424967153392	1.64306202717125	green
129	3.98331877201025	0.61017013899982	green
130	7.1494425721224	-1.46262457966805	red
131	10.2443957896354	1.12981404457241	green
132	11.0751087919618	1.90629037749022	green
133	11.3477681110208	1.77572335489094	green
134	4.263985448336	-1.83157898671925	red
135	9.06119243841778	0.0604817448183894	red
136	4.96482328557678	-1.15209386684000	red
137	0.713297637511846	1.27952481620014	green
138	6.49250958745734	-0.769876352511346	red
139	4.54808068972222	-1.22746492456645	red
140	7.66628042244839	0.857477817684412	red
141	6.22853887970665	-0.86979292333126	red
142	6.13842656977589	-0.49446456041187	red
143	2.32541915766741	-1.68406388349831	red
144	3.39475413810123	1.72844184655696	green
145	11.4756925642704	-0.228320349007845	green
146	9.49706587286436	-0.910524759441614	red
147	6.73332104005879	0.153305653482676	red
148	11.7267752789157	-0.912012522108853	red
149	6.25367007068938	1.76742546539754	green
150	6.87643375052613	0.612241276539862	green
151	3.52056971772331	0.96923596970737	green
152	4.10802183848279	-1.12753483466804	red
153	9.19861628660044	-0.381483612582088	red
154	12.3861697908685	0.240028568543494	green
155	3.23066496730031	1.80272991023958	green
156	9.3213644514432	1.08130516577512	green
157	6.43815412508437	-0.536479569040239	red
158	5.33301730654815	0.330086843110621	green
159	5.25464086078507	-1.71997246984392	red
160	3.73506115459826	-1.06436123698950	red
161	8.62526510718884	1.14408617001027	green
162	11.8756480723114	-0.502816135063767	green
163	11.3037203314694	0.669509515166283	green
164	12.1879060136286	0.804506565444171	green
165	3.80739618974652	1.48611607961357	green
166	8.77576020221818	0.0434792181476951	red
167	2.76001591921376	-1.87534677237272	red
168	2.43918281871526	1.08968224562705	green
169	4.4632657304188	1.08614699169993	green
170	8.40140247078386	-0.654431503266096	red
171	2.67509518809671	-1.96014911774546	red
172	7.43515888044051	0.456155438907444	red
173	10.3347760093794	0.181040583178401	green
174	8.41745976497501	-0.998718440532684	red
175	11.3198996972937	0.862996673211455	green
176	5.81979120925152	-0.772002406418324	red
177	7.43927754433779	-1.34210753906518	red
178	0.174543832877818	1.61474706511945	green
179	1.01362852020746	-0.731952961534262	red
180	3.18100843479063	0.962133422493935	green
181	5.77207793355353	1.52975865919143	green
182	0.577944744152147	1.04147762432694	green
183	10.3014326235135	0.980684267356992	green
184	5.73537085421165	-1.84198123496026	red
185	2.74898152367258	-1.70996258687228	red
186	1.94049719168461	0.69376502931118	red
187	2.69674694547445	-0.391599203459918	red
188	3.18595468244967	0.245377848856151	green
189	0.405248291441919	-0.0359304249286652	red
190	9.62756964161427	1.63862131349742	green
191	11.2937298470553	-1.80516012106091	red
192	4.99106316271858	1.78657656721771	green
193	9.3109108397406	0.099822748452425	red
194	0.792694037675783	1.25100706797093	green
195	1.74202860316081	-1.38719666656107	red
196	5.45164421227916	-0.996070116758347	red
197	5.93108235650617	0.570742830634117	green
198	7.55013772799365	-0.689636603929102	red
199	6.35415235151513	0.0492330454289913	red
200	6.42539678215649	1.76508805714548	green
