5.23	5.17
5.59	5.32
6.33	5.33
4.24	4.34
4.82	3.87
4.54	3.63
3.55	4.85
4.86	5.37
4.22	4.75
6.45	5.57
3.72	3.84
5.86	4.53
3.33	3.83
3.45	3.7
6.09	5.32
4.39	3.85
4.57	4.91
5.14	6.41
3.66	3.12
4.64	5.1
6.05	6.05
5.19	6.24
5.5	6.33
4.75	4.76
4.36	4.61
5.64	4.75
3.41	3.51
5.78	5.24
4.17	3.45
6.12	6.26
4.56	4.82
5.13	4.79
4.75	3.65
4.87	3.63
4.53	4.27
5.37	5.65
4.81	6.37
4.18	4.88
4.15	4.44
3.55	4.85
3.6	4.8
5.9	5.89
6.29	6.49
3.78	3.29
3.87	4.79
4.82	3.06
4.21	3.65
6.09	5.38
5.9	5.99
4.93	5.22
3.78	3.29
3.08	4.59
5.29	5.15
4.91	4.95
5.6	4.95
4.98	4.85
5.85	6.48
5.18	5.02
3.88	4.45
3.69	3.41
6.15	4.77
3.07	3.56
4.31	3.22
3.47	3.9
4.65	4.22
4.48	3.97
5.86	5.84
4.4	3.39
3.71	3.92
4.04	4.19
5.29	6.38
3.74	3.93
3.46	3.48
5.33	6.01
3.44	3.59
4.61	3.51
4.26	3.8
5.04	5.76
4.5	3.12
4.32	3.26
4.56	4.12
3.34	4.75
4.2	4.9
4.55	5.9
4.2	4.9
6.1	5.9
4.62	3.99
4.96	3.22
3.62	3.93
4.74	6.31
4.73	5.8
6.17	5.53
5.77	4.63
4.63	6.3
4.13	3.36
3.33	3.69
3.13	3.87
6.4	4.63
4.72	3.61
3.9	4.04
4.68	5.09
3.92	4.44
6.1	5.93
3.12	4.86
5.78	5.88
5.73	5.06
3.12	4.73
4.4	3.16
4.48	3.06
4.73	6.5
6.24	5.35
4.77	3.65
6.46	6.39
5.85	6.13
5.61	6.21
5.88	4.76
4.93	5.53
4.21	3.71
4.86	3.72
5.88	6.37
5.54	4.7
6.4	5.43
4.58	5.64
3.7	3.75
4.97	5.59
3.94	4.39
6.21	4.96
4.6	5.21
3.08	4.59
4.24	4.87
5.12	6.37
3.84	3.85
3.62	3.93
3.33	3.69
4.76	3.82
3.32	3.09
4.99	5.82
3.01	5.0
3.25	3.54
5.94	6.44
4.83	4.89
5.36	6.12
4.96	4.6
3.73	3.98
3.1	4.65
4.64	4.27
3.09	4.36
3.43	4.53
5.61	6.21
5.47	5.04
4.93	5.29
5.85	6.13
5.42	5.57
3.91	4.24
4.83	3.31
5.29	6.38
6.11	4.93
4.05	4.39
3.54	3.64
6.1	5.9
5.0	4.87
4.47	4.76
6.32	5.63
4.81	6.37
6.44	5.58
4.15	4.44
4.76	5.0
4.31	3.74
4.6	5.26
5.83	5.9
4.72	4.39
3.13	3.87
6.4	4.63
3.92	4.51
3.66	4.1
4.95	5.83
4.75	3.98
4.75	6.07
4.06	3.09
4.41	4.31
5.61	6.21
4.96	4.08
5.93	5.71
3.2	3.2
3.48	4.04
4.93	5.22
4.7	6.06
4.75	3.98
4.48	3.06
6.33	5.33
5.78	5.88
4.29	3.56
4.87	3.91
4.66	4.88
4.92	6.01
3.36	4.48
4.75	6.42
5.85	6.13
4.59	3.45
5.12	6.37
5.56	5.29
4.72	5.85
5.77	5.7
3.48	4.33
4.64	4.27
3.18	3.79
4.6	5.21
5.63	4.64
4.32	3.26
5.12	6.2
5.13	4.79
5.01	4.79
4.95	5.83
4.34	4.42
3.01	3.84
5.16	6.06
3.49	4.74
5.08	6.49
4.62	3.99
3.76	3.41
3.27	3.22
4.64	3.28
4.26	3.8
4.68	3.33
4.72	5.85
6.05	5.5
3.11	3.62
4.4	3.39
4.98	4.85
5.9	5.99
5.78	5.54
3.57	3.68
5.59	5.32
3.43	3.9
5.86	6.04
4.49	4.84
6.27	5.36
3.94	4.39
6.17	5.53
4.08	3.8
3.41	3.98
4.9	5.36
3.73	3.98
6.32	5.22
3.58	4.03
4.51	5.8
3.38	4.25
3.07	3.56
5.57	5.12
6.27	5.36
3.36	4.48
4.55	3.03
4.15	3.55
4.2	3.67
5.41	4.6
5.69	5.6
3.11	3.09
3.08	3.63
3.34	4.75
3.08	4.59
5.07	5.19
3.66	3.83
4.74	6.13
3.62	3.49
3.83	3.0
5.74	5.72
3.22	4.68
5.53	4.71
3.58	4.82
5.59	5.32
5.19	6.24
4.8	4.64
4.91	5.02
