3.28	4.77
0.12	1.94
3.72	4.11
3.71	0.23
4.4	0.89
4.13	4.29
2.16	4.62
0.81	4.11
5.08	4.71
1.18	0.26
6.17	3.93
4.94	3.43
3.79	4.63
1.04	2.49
6.55	2.68
3.51	4.48
1.89	2.11
6.81	1.54
7.39	1.26
1.39	2.44
0.12	0.89
1.37	4.0
7.32	3.7
3.37	0.66
0.42	2.29
7.28	3.59
7.39	2.46
0.72	0.12
4.19	3.1
2.13	4.8
3.04	3.01
4.52	0.25
1.06	0.6
7.49	1.62
0.2	1.98
4.72	0.02
2.71	4.35
3.9	0.56
0.92	1.69
2.89	4.2
2.48	3.1
7.81	3.27
1.29	1.41
1.79	3.84
7.93	3.79
1.61	3.6
7.24	0.4
0.97	0.45
7.63	4.42
6.23	0.99
7.76	1.61
4.59	0.72
5.83	4.13
3.71	0.23
6.01	1.39
7.09	1.69
0.68	2.74
4.63	3.79
4.96	0.36
3.5	1.3
1.9	3.48
6.85	3.63
0.25	3.88
0.51	1.2
3.06	0.49
7.78	0.68
6.02	3.42
6.71	3.54
1.72	2.85
4.36	0.83
0.63	3.52
3.73	0.22
7.53	1.28
1.6	3.26
6.1	4.77
3.88	0.38
5.26	4.8
4.96	0.36
1.77	4.82
5.14	4.34
1.24	0.23
4.4	0.89
7.02	3.47
6.66	3.73
0.93	2.72
4.43	1.17
7.85	3.81
7.36	3.53
7.97	0.59
0.84	3.15
1.84	1.68
0.51	1.34
6.02	0.57
7.85	3.81
1.95	4.67
0.99	2.97
1.07	4.52
0.43	3.89
3.12	4.34
1.77	4.82
1.77	3.99
3.98	3.76
6.36	3.47
7.78	3.73
0.19	0.57
6.77	1.84
1.33	0.08
5.32	3.81
6.56	0.33
1.89	1.14
1.04	4.01
1.75	1.78
7.07	3.83
0.34	0.06
7.17	3.69
7.89	1.57
6.41	3.71
4.09	1.03
1.09	3.97
1.95	3.51
7.21	2.2
3.91	4.49
3.91	4.49
1.18	3.13
7.26	4.41
1.51	3.51
6.76	4.32
0.37	2.74
1.85	1.31
7.0	3.55
6.45	3.47
0.22	1.82
2.04	4.44
5.0	0.81
0.78	2.78
2.12	4.55
1.32	1.11
0.38	4.46
7.52	2.95
6.13	3.37
6.87	3.06
3.6	3.27
5.67	3.73
1.39	1.32
3.28	4.77
3.19	1.03
3.79	3.83
5.76	3.8
7.43	4.85
2.55	4.55
6.63	3.69
6.23	0.99
2.0	3.94
0.64	2.58
6.38	2.24
4.11	3.05
6.12	0.95
0.23	3.71
6.07	0.42
6.91	1.04
1.86	1.61
4.05	3.58
3.86	0.72
0.79	4.62
6.77	2.15
0.54	2.16
1.85	4.48
1.88	1.33
0.25	2.7
6.54	1.76
1.81	3.65
5.66	4.52
5.23	3.13
6.94	0.85
5.37	4.24
0.86	0.06
6.45	4.5
6.71	3.27
2.62	4.84
0.8	3.51
2.62	3.62
0.75	0.43
0.45	1.45
0.48	2.13
1.29	1.41
0.83	3.46
3.72	4.11
7.88	1.29
6.61	4.74
0.71	1.76
3.24	4.43
0.38	4.47
1.46	3.0
4.22	3.75
1.08	1.77
0.39	1.19
6.21	1.51
3.58	3.74
1.18	0.26
2.62	4.84
7.27	3.25
7.22	3.9
7.88	1.29
6.42	3.72
5.83	4.13
1.5	3.75
4.72	3.81
0.32	2.08
1.12	3.79
1.89	4.93
1.1	1.98
0.58	2.47
0.57	2.13
6.91	3.97
7.06	3.12
1.06	1.75
1.94	3.71
7.77	1.22
3.04	1.28
6.5	0.81
0.25	2.32
0.38	4.47
0.38	4.47
2.16	4.91
6.64	3.7
4.73	1.2
0.74	2.28
0.37	2.74
7.51	0.87
1.17	0.03
0.54	4.12
2.1	4.53
4.84	1.12
0.9	2.4
4.09	0.06
3.13	3.69
7.19	3.1
6.69	3.73
7.53	3.94
3.35	4.7
2.29	3.24
7.85	3.17
6.64	3.7
5.62	4.78
6.27	0.88
7.45	1.29
0.43	0.12
7.9	2.32
0.17	0.55
1.54	3.99
6.15	1.57
0.17	3.95
2.26	3.36
4.63	0.62
5.17	4.77
3.48	0.42
7.93	1.23
2.45	4.6
2.78	3.06
0.8	3.15
3.25	3.2
7.2	3.56
7.87	3.49
3.35	1.44
4.73	1.2
4.67	1.18
3.6	3.27
3.17	0.19
1.09	3.97
6.29	1.21
1.18	0.26
4.73	1.2
7.2	3.18
0.72	4.98
6.15	1.34
4.46	1.1
1.91	0.71
7.35	1.19
4.79	4.82
4.68	1.03
6.55	1.02
7.92	3.94
6.35	1.3
1.72	2.85
0.88	0.37
2.48	3.1
7.9	0.22
3.99	4.22
1.1	2.43
1.54	3.29
7.43	0.31
3.73	4.18
7.8	3.71
4.25	1.25
0.8	4.17
6.31	0.09
1.77	3.44
6.56	0.33
7.99	0.46
1.14	4.97
4.95	0.28
0.49	2.48
1.21	3.44
1.82	3.49
3.81	1.35
7.45	1.29
0.71	1.76
6.0	2.34
1.6	3.26
3.91	1.09
0.59	4.18
7.08	0.89
0.98	3.63
4.97	4.76
6.69	3.73
1.63	3.41
0.57	0.84
4.81	3.6
1.79	2.2
1.47	4.46
3.62	3.84
0.58	2.47
6.47	4.0
6.56	3.2
6.09	3.55
0.66	3.89
1.42	4.93
3.4	3.67
6.78	3.27
3.6	0.08
7.5	0.95
7.22	3.9
1.13	2.76
0.07	2.77
7.71	3.04
7.67	4.01
0.24	3.47
4.03	1.07
6.53	0.99
7.85	3.96
6.35	3.22
1.31	1.02
7.02	3.47
1.04	0.72
3.07	1.28
7.39	2.46
4.5	0.96
7.76	2.66
4.06	0.83
2.21	3.22
1.81	3.28
1.35	0.67
7.42	2.42
6.71	3.54
5.24	4.18
1.92	1.12
0.72	0.87
1.3	0.15
7.41	4.27
7.37	3.69
5.76	3.8
3.62	1.24
7.73	0.3
4.4	0.89
1.83	3.1
4.39	3.77
7.81	0.6
7.7	2.14
3.96	0.73
6.1	4.77
6.07	3.43
4.32	3.16
3.53	0.99
0.97	3.28
1.7	2.65
4.52	0.25
6.73	1.36
0.3	3.06
0.88	4.6
7.73	3.32
3.44	1.3
0.01	0.91
2.65	3.09
0.88	1.75
0.09	4.52
6.18	4.08
3.43	4.27
1.21	3.44
7.04	2.03
0.8	3.51
0.89	2.1
6.41	0.69
2.97	3.74
6.52	0.89
6.54	0.44
4.15	4.97
7.53	3.93
7.02	1.13
6.87	0.61
1.73	3.94
6.94	0.85
1.76	3.78
5.35	3.91
4.86	1.19
1.79	4.01
2.16	4.48
6.38	2.24
6.58	4.97
7.17	3.69
3.73	0.22
6.54	3.41
1.77	3.99
0.12	3.32
1.21	3.85
6.8	2.82
4.77	4.93
7.2	3.33
3.21	0.14
5.26	4.8
6.41	3.54
6.85	3.63
7.62	0.89
0.44	0.87
4.39	3.77
3.88	0.67
7.53	3.93
4.51	4.5
0.25	3.88
6.52	0.89
1.81	3.28
0.2	3.99
2.04	4.44
3.6	0.15
0.22	1.82
6.98	0.84
3.09	0.53
7.28	3.29
7.4	0.97
4.15	1.48
2.81	4.82
0.17	3.31
3.81	1.18
5.95	4.6
7.04	2.03
1.54	3.29
2.48	3.1
6.15	2.26
2.48	3.1
4.29	0.34
6.72	4.03
6.1	4.49
3.92	0.95
2.78	3.06
2.74	3.91
5.0	0.81
5.23	3.13
7.58	0.95
4.44	0.67
6.01	3.59
6.89	3.33
7.58	3.51
1.42	2.56
7.08	3.06
1.31	1.02
0.59	1.99
4.29	4.5
7.53	3.94
1.39	3.33
7.84	4.19
4.29	4.5
6.7	3.18
0.03	3.49
0.88	0.37
5.76	3.8
0.06	1.3
1.23	0.6
7.63	4.42
7.8	3.07
6.86	0.25
0.17	0.55
7.89	0.64
1.3	0.48
4.32	0.86
1.71	2.55
0.94	3.24
1.63	3.41
2.74	3.91
7.23	3.49
3.88	0.38
6.23	3.68
4.77	1.17
1.97	0.67
1.32	4.43
4.71	1.04
1.67	3.74
6.78	3.27
6.63	1.3
2.51	4.06
5.53	4.83
7.0	4.87
1.25	1.08
1.18	2.2
4.3	1.12
4.96	0.57
4.45	4.48
1.01	3.9
4.58	0.61
2.78	3.79
0.05	3.43
7.37	3.21
4.23	3.43
1.63	3.21
0.76	2.87
0.83	3.91
0.92	3.55
1.79	2.2
6.18	0.92
4.96	0.02
0.51	1.34
3.42	1.42
4.02	3.59
0.37	2.83
1.5	1.32
1.88	0.96
3.73	0.93
1.63	3.21
3.28	4.77
3.91	1.09
6.4	3.99
1.61	1.44
3.64	0.97
6.41	3.16
6.68	2.84
3.19	3.0
4.29	3.7
0.9	2.4
1.6	0.22
1.84	1.24
1.32	1.11
1.03	1.63
0.84	3.15
1.39	3.02
3.9	1.45
5.19	3.2
7.01	3.19
0.75	3.75
7.66	4.54
7.89	1.57
7.92	3.94
7.26	4.41
0.51	1.34
6.06	3.64
3.04	1.28
2.45	4.6
1.72	2.85
5.67	3.73
7.25	4.54
6.23	0.99
5.06	4.49
7.36	4.14
7.95	4.01
6.63	1.3
0.19	0.57
1.18	0.26
7.06	0.98
2.9	3.02
7.1	3.39
7.89	2.44
0.39	0.84
0.01	1.32
5.79	3.59
1.34	0.77
1.75	4.91
6.56	3.33
0.49	0.92
6.88	3.66
6.62	4.32
0.27	1.82
0.34	1.6
7.66	1.06
1.51	2.73
6.17	2.33
6.01	0.14
7.76	2.0
1.21	3.85
1.58	3.89
6.75	3.21
2.81	3.82
2.16	3.05
6.05	1.73
1.9	3.59
3.74	1.44
5.26	3.47
3.0	3.82
5.26	4.67
4.61	3.6
2.45	4.6
0.47	3.51
0.88	0.66
1.61	1.44
4.18	0.87
2.02	4.01
3.42	1.11
1.98	1.27
6.86	2.45
1.95	4.67
4.15	1.48
1.93	2.56
7.24	0.4
1.89	4.93
4.81	3.6
5.68	3.51
7.8	3.07
6.19	2.95
3.43	1.27
3.13	0.07
7.52	2.95
1.04	2.19
7.35	1.19
0.8	3.3
0.39	0.84
6.3	3.06
6.56	2.21
1.07	4.52
1.85	4.48
0.63	3.71
4.43	4.37
3.9	1.38
6.66	3.73
1.33	0.37
6.58	4.97
1.04	0.72
5.29	3.2
0.95	4.77
0.64	2.58
1.94	3.92
1.82	4.16
1.39	3.33
7.98	2.16
1.48	3.36
2.55	4.55
4.58	3.82
6.2	3.71
1.02	0.71
0.3	1.35
6.73	4.14
5.23	3.13
0.05	0.01
1.58	2.18
4.95	3.28
1.1	2.75
1.42	3.06
1.46	0.89
7.8	3.71
7.42	2.42
7.9	0.22
5.31	3.75
0.62	3.62
4.09	0.08
6.61	2.98
0.58	0.23
5.31	3.75
0.88	1.75
0.86	0.33
6.72	4.45
6.75	3.0
5.02	4.17
4.56	3.23
1.03	4.82
6.0	2.34
1.39	3.09
3.41	4.13
3.48	0.42
7.37	4.18
4.52	4.63
6.26	3.1
7.41	3.35
1.66	2.32
1.77	3.44
1.51	2.73
4.84	1.12
0.74	2.28
0.79	4.62
4.89	3.43
7.37	4.18
7.22	3.9
0.45	2.93
4.03	1.07
6.9	3.3
4.36	0.13
1.63	2.58
4.15	0.78
3.99	4.22
6.19	2.89
2.39	4.12
2.68	3.68
5.62	4.78
7.4	1.38
3.4	3.5
6.5	1.56
1.1	2.86
1.72	2.18
1.04	3.7
7.53	3.93
4.09	1.25
7.26	4.58
6.91	3.97
7.3	1.49
3.56	1.07
7.66	4.54
3.6	0.15
5.73	3.28
6.8	2.82
1.37	2.94
3.14	3.8
7.31	2.86
1.94	3.92
7.32	3.7
7.4	1.38
6.54	3.39
4.44	3.38
1.17	0.05
4.4	0.89
1.66	2.32
4.66	1.16
7.77	2.75
6.22	1.9
6.86	2.45
7.2	1.86
7.1	3.39
6.23	0.99
4.15	4.97
4.05	0.8
3.73	0.22
1.71	1.3
6.5	0.81
0.92	3.55
6.8	2.82
7.65	3.6
6.3	3.31
0.62	0.16
4.84	1.47
6.83	2.03
4.77	1.17
3.58	3.74
1.04	1.71
4.39	3.77
7.38	2.65
1.7	2.65
7.19	1.69
6.22	0.79
6.2	3.25
6.17	3.67
7.66	1.06
3.08	4.89
0.77	1.54
6.72	3.55
2.81	3.82
4.04	0.56
0.09	4.52
3.9	1.45
4.09	1.39
1.33	0.37
2.9	3.02
0.74	2.09
5.68	3.51
4.76	3.69
7.9	0.68
1.25	1.08
0.34	0.06
7.56	4.75
0.77	3.5
6.98	4.28
1.81	3.65
5.01	4.97
4.96	0.57
6.41	0.49
6.17	2.22
3.77	3.88
7.37	1.45
6.89	4.07
4.39	4.82
3.48	0.42
3.19	1.03
0.83	3.46
5.33	4.51
0.19	3.92
1.98	4.82
0.11	1.16
0.13	0.02
5.53	4.83
7.95	0.44
5.33	4.51
1.61	3.6
7.74	3.12
6.23	0.99
3.53	0.99
7.31	0.25
6.48	1.32
1.12	4.96
3.7	3.98
0.7	2.59
1.51	3.51
6.22	0.79
1.7	3.35
0.49	0.92
4.8	3.03
0.35	3.52
7.73	2.93
1.54	3.99
1.36	1.38
3.73	0.93
1.43	2.08
7.16	2.8
1.42	3.06
1.04	2.49
3.92	0.95
6.03	1.5
1.54	3.99
0.63	0.44
3.44	1.3
3.44	1.3
1.97	4.61
6.45	3.7
7.55	4.18
2.77	4.13
7.06	2.78
2.78	3.06
7.86	3.83
4.09	1.03
0.71	3.79
2.12	4.55
1.45	2.61
3.4	3.67
6.88	2.81
6.18	1.19
1.75	2.84
6.05	1.73
6.72	4.03
1.75	2.84
6.75	0.11
3.52	0.37
0.02	4.59
3.04	1.28
7.24	2.43
6.01	1.39
2.26	4.83
1.33	0.37
5.82	3.9
2.61	3.4
6.35	1.3
4.29	3.7
6.22	1.9
3.6	0.15
6.69	3.73
7.49	1.87
5.17	4.77
1.42	2.56
3.27	0.41
1.04	1.71
1.01	1.47
2.67	4.25
3.02	0.53
7.89	4.37
1.06	1.24
1.75	1.78
0.15	1.12
7.47	1.68
2.63	3.98
6.2	3.43
7.38	3.98
6.2	3.25
1.15	3.74
6.04	3.68
0.09	3.72
1.35	3.59
1.17	0.05
7.39	2.46
1.3	0.48
4.57	0.04
3.23	0.77
3.42	0.84
7.33	3.7
6.72	4.03
3.6	0.08
0.79	3.68
7.25	3.03
1.79	4.01
7.9	2.32
7.96	2.31
5.29	3.2
0.17	0.12
1.05	3.67
0.72	4.98
3.95	0.22
4.58	1.33
5.04	4.1
3.58	4.86
0.64	4.94
7.95	4.01
1.61	3.6
7.92	3.86
7.22	3.9
4.7	3.21
1.33	1.17
1.88	4.72
1.97	2.57
7.98	2.16
3.42	0.84
7.96	0.59
1.55	4.55
6.22	1.56
0.15	1.12
5.93	3.08
0.38	4.46
7.26	0.09
6.03	1.02
5.95	4.6
2.47	3.73
2.48	3.1
4.94	3.43
1.47	4.46
1.95	3.51
4.58	0.61
1.2	3.29
1.95	3.51
4.52	1.3
0.15	1.51
1.71	2.55
0.62	0.16
1.17	0.03
6.17	2.33
0.94	0.78
4.93	4.71
1.74	0.38
1.17	4.83
6.65	4.23
0.05	3.6
0.83	2.01
6.74	0.8
7.08	3.06
5.26	4.67
6.77	2.15
1.61	1.44
1.31	3.77
6.55	2.34
0.72	4.98
1.36	1.1
4.75	0.99
1.42	4.93
7.92	3.86
4.19	3.1
0.27	4.89
7.5	1.95
1.54	3.99
3.41	4.11
1.13	2.76
1.71	3.3
6.09	4.41
1.01	3.9
3.25	4.46
2.47	3.73
6.27	0.88
4.73	1.2
4.44	3.38
7.24	0.01
5.0	0.81
4.02	3.93
1.96	2.12
5.29	3.2
6.23	0.99
6.5	0.07
4.02	4.33
7.36	3.53
