z	x	y
7.83569288687561	0.759819862898439	0.883850568672642
3.12919792772063	0.508196601644158	0.230256001232192
7.55070463723398	0.64644756889902	0.939140839036554
6.63247445307947	0.836717136437073	0.622212360380217
8.49057466700452	0.757951661478728	0.987030933378264
7.39848112885092	0.779373933095485	0.796474736183882
2.18079419062775	0.524529689922929	0.0205777038354427
8.59945459994632	0.802799258148298	0.969032507389784
5.39098250850298	0.252849662909284	0.977508968440816
3.71145570204462	0.0552195727359504	0.812950122402981
7.44420928745963	0.763216268736869	0.81404092325829
3.7222585058974	0.265184741932899	0.536569497315213
3.60145921668553	0.664954144041985	0.223529244540259
7.529476288703	0.903003385756165	0.711564155528322
8.09237629958003	0.787589530926198	0.896976613206789
5.22783044094834	0.689137790352106	0.508044638903812
2.1972081202897	0.218491591047496	0.193021769635379
3.09085684249136	0.63115584407933	0.155576818156987
5.31217524952069	0.716878346633166	0.502524415962398
2.32709361956594	0.269166058395058	0.202841563615948
1.56621229536381	0.235881056403741	0.0236353483051062
7.51865760523087	0.710653704591095	0.871252797544003
5.77750416500079	0.492566109634936	0.750416877213866
4.17275144221983	0.492846539709717	0.432914808159694
5.20554977684001	0.474211694672704	0.664635474560782
3.29335145332881	0.190204852260649	0.509150508558378
3.97808496765955	0.0704324087128043	0.870846186298877
4.34852015632444	0.374736268538982	0.574463236145675
3.13418044369119	0.533198097953573	0.224018207052723
4.83681148163231	0.175244864774868	0.937047184677795
6.1248009685987	0.695707912091166	0.650535261724144
5.71893357209246	0.648986254353076	0.603561792057008
6.42206132461176	0.995119246887043	0.494196077808738
2.88886600452039	0.605044312775135	0.133739665383473
3.69070928290728	0.752551802434027	0.198566475650296
4.41907736507949	0.171166459331289	0.835501048713923
2.90945067589785	0.540857191197574	0.156793157802895
2.78443860014197	0.424971577711403	0.194030869984999
2.45900907312319	0.190222865669057	0.288208389421925
7.45900137271614	0.786630160873756	0.789748904295266
5.58989548566622	0.637275055982172	0.603778937831521
1.66378331552609	0.278482981724665	0.0265008299611509
3.64343010734564	0.905091596068814	0.129284800030291
3.52077632992496	0.308330941712484	0.45064258063212
3.71765410532102	0.0939018041826785	0.767853764817119
5.37166520462545	0.535505804000422	0.641542796045542
1.71359130776026	0.172461682697758	0.109298197552562
3.31524832079841	0.22345091518946	0.475762800779194
5.28866581393613	0.427379293134436	0.728698588907719
2.42737702399783	0.0745704649016261	0.374059797264636
4.09636936371619	0.438123112777248	0.45924390363507
5.61948016427136	0.594977557659149	0.62747744214721
8.01413900002925	0.871027960674837	0.809668049681932
5.5273805633827	0.730814824812114	0.515593351796269
3.20607229541843	0.0888822127599269	0.606181956361979
4.68486960513527	0.623939338838682	0.448118961649016
2.39331428094175	0.404374632518739	0.116530069382861
2.16554530148259	0.374251295579597	0.110399360302836
8.5840448760232	0.922845330554992	0.853462316095829
5.57911888410426	0.414235755102709	0.8051435330417
1.40473835763673	0.081962055992335	0.0600160968024284
7.77183580078728	0.891858347225934	0.747801589779556
2.62734487128501	0.354069362627342	0.201174856629223
7.28493711356238	0.621656683040783	0.923673212295398
3.31109625006156	0.100584112573415	0.62290567997843
3.04855663131915	0.0128889323677868	0.667755380040035
3.06811722797855	0.500308748567477	0.199839201522991
6.27180483087022	0.601652518147603	0.762004693038762
3.84110461154852	0.0158742198254913	0.902130895061418
4.2761590289269	0.921984736341983	0.215561764314771
4.40878651941761	0.73773848474957	0.321014881366864
4.86767161918361	0.63389696390368	0.480201677186415
2.3393267648051	0.114717853022739	0.303587473230436
3.03230266655331	0.972829777747393	0.00715561164543033
7.92737288974753	0.837796580977738	0.840703280642629
6.89010059644334	0.537957654567435	0.93269088352099
2.90091804103372	0.567805181024596	0.141911994200200
6.45632274110284	0.46738792816177	0.926138417096809
6.1253316189069	0.423096883343533	0.915275568608195
2.63192198913963	0.47765144566074	0.137603066395968
4.53943944258612	0.321926878998056	0.671572040300816
5.43739155091755	0.610255479579791	0.589341540588066
2.12293707538339	0.465616559842601	0.0444792415946722
1.36394399910749	0.0321130156517029	0.100353986490518
6.11945128567978	0.832205536775291	0.545627634273842
1.99249646120377	0.448201222810894	0.0205347989685833
2.99000313834405	0.824227248085663	0.0575582655146718
5.3655342386816	0.92166222142987	0.388987801736221
7.35852775834969	0.675219718599692	0.885184517363086
3.53757306396	0.820649050408974	0.149983774404973
5.29560638631997	0.688418177654967	0.514941034372896
2.91746765855928	0.745789932552725	0.0738739904481918
4.81390532416245	0.474946591304615	0.58242418942973
6.41929561244156	0.773870030418038	0.636785248992965
4.23191670310455	0.0490902373567224	0.99453718517907
3.92835449765892	0.180228650802746	0.66454611113295
